Hours Spent,الساعات التي قضيتها,
How Pricing Rule is applied?,كيف يتم تطبيق قاعدة التسعير؟,
How frequently?,عدد المرات؟,
How often should Project and Company be updated based on Sales Transactions?,كم مرة يجب تحديث المشروع والشركة بناءً على معاملات المبيعات؟,
How often should Project be updated of Total Purchase Cost ?,كم مرة يجب تحديث المشروع لإجمالي تكلفة الشراء؟,
How this line gets its data,كيف يحصل هذا الخط على بياناته,
How to format and present values in the financial report (only if different from column fieldtype),كيفية تنسيق القيم وعرضها في التقرير المالي (فقط إذا كان مختلفًا عن نوع حقل العمود),
Hrs,ساعات,
Human Resources,الموارد البشرية,
I - J,أنا - ي,
I - K,أنا - ك,
IBAN,رقم الحساب البنكي,
ID,معرف,
IMPORTANT: Create a backup before proceeding!,هام: قم بإنشاء نسخة احتياطية قبل المتابعة!,
IP Address,عنوان IP,
IRS 1099,مصلحة الضرائب 1099,
ISBN,رقم ISBN,
ISBN-10,رقم ISBN-10,
ISBN-13,رقم ISBN-13,
ISS-.YYYY.-,ISS-.YYYY.-,
ISSN,الرقم الدولي الموحد للدوريات,
Id,هوية شخصية,d
Identification of the package for the delivery (for print),تحديد حزمة لتسليم (للطباعة),
Identifying Decision Makers,تحديد صناع القرار,
Idle,خامل,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month",إذا تم تحديد &quot;الأشهر&quot; ، فسيتم حجز مبلغ ثابت كإيرادات أو مصروفات مؤجلة لكل شهر بغض النظر عن عدد الأيام في الشهر. سيتم تقسيمها إذا لم يتم حجز الإيرادات أو المصاريف المؤجلة لمدة شهر كامل,
"If <b>Enabled</b> - Reconciliation happens on the <b>Advance Payment posting date</b><br>
If <b>Disabled</b> - Reconciliation happens on oldest of 2 Dates: <b>Invoice Date</b> or the <b>Advance Payment posting date</b><br>
","إذا <b>ممكّن</b> - ستتم التسوية في <b>تاريخ ترحيل الدفعة المقدمة</b><br>
إذا <b>معطل</b> - تحدث التسوية في أقدم تاريخين: <b>تاريخ الفاتورة</b> أو <b>تاريخ ترحيل الدفعة المقدمة</b><br>",
"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)",إذا تم تحديد الاشتراك التلقائي، فسيتم ربط العملاء تلقائيًا ببرنامج الولاء المعني (عند الحفظ),
If Income or Expense,إذا دخل أو مصروف,
"If an operation is divided into sub operations, they can be added here.",إذا تم تقسيم العملية إلى عمليات فرعية، فيمكن إضافتها هنا.,
"If blank, parent Warehouse Account or company default will be considered in transactions",إذا كان فارغًا ، فسيتم اعتبار حساب المستودع الأصلي أو حساب الشركة الافتراضي في المعاملات,
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.",إذا تم تحديدها، فسيتم تضمين الكمية المرفوضة أثناء عمل فاتورة الشراء من إيصال الشراء.,
"If checked, Stock will be reserved on <b>Submit</b>",إذا تم تحديده، فسيتم حجز المخزون عند <b>إرسال</b>,
"If checked, picked qty won't automatically be fulfilled on submit of pick list.",إذا تم تحديده، فلن يتم استيفاء الكمية المختارة تلقائيًا عند إرسال قائمة الاختيار.,
"If checked, the tax amount will be considered as already included in the Paid Amount in Payment Entry",إذا تم تحديده، فسيتم اعتبار مبلغ الضريبة مدرجًا بالفعل في المبلغ المدفوع في إدخال الدفع,
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount",إذا كانت محددة، سيتم النظر في مقدار ضريبة كمدرجة بالفعل في قيم الطباعة / مقدار الطباعة,
"If checked, we will create demo data for you to explore the system. This demo data can be erased later.",إذا تم تحديده، فسنقوم بإنشاء بيانات تجريبية لك لاستكشاف النظام. يمكن مسح هذه البيانات التجريبية لاحقًا.,
If different than customer address,إذا كان مختلفا عن عنوان العميل,
"If disable, 'In Words' field will not be visible in any transaction",إذا تم تعطيله، فلن يكون الحقل 'بالحروف' مرئيا في أي معاملة,
"If disable, 'Rounded Total' field will not be visible in any transaction","إذا تم تعطيله، فلن يكون الحقل ""أجمالي تقريب"" مرئيا في أي معاملة",
If enabled then system won't apply the pricing rule on the delivery note which will be create from the pick list,إذا تم تمكينه، فلن يقوم النظام بتطبيق قاعدة التسعير على مذكرة التسليم التي سيتم إنشاؤها من قائمة الانتقاء,
If enabled then system won't override the picked qty / batches / serial numbers / warehouse.,إذا تم تمكينه، فلن يتجاوز النظام الكمية المختارة / الدُفعات / الأرقام التسلسلية / المستودع.,
"If enabled, a print of this document will be attached to each email",إذا تم تمكينه، فسيتم إرفاق نسخة من هذا المستند بكل بريد إلكتروني,
"If enabled, additional ledger entries will be made for discounts in a separate Discount Account",إذا تم تمكينه، فسيتم إجراء إدخالات دفتر الأستاذ الإضافية للخصومات في حساب خصم منفصل,
"If enabled, all files attached to this document will be attached to each email",إذا تم تمكينه، فسيتم إرفاق كافة الملفات المرفقة بهذا المستند بكل بريد إلكتروني,
"If enabled, do not update serial / batch values in the stock transactions on creation of auto Serial 
 / Batch Bundle. ","في حالة التمكين، لا تقم بتحديث القيم التسلسلية/الدفعية في معاملات المخزون عند إنشاء المسلسل التلقائي 
 / حزمة دفعة.",
"If enabled, formula for <b>Qty to Order</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","في حالة التمكين، صيغة <b>الكمية المطلوب طلبها</b>: <br>
الكمية المطلوبة (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">الكمية المتوقعة</a>. <br> يساعد هذا على تجنب الإفراط في الطلب.",
"If enabled, formula for <b>Required Qty</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","في حالة التمكين، صيغة <b>الكمية المطلوبة</b>: <br>
الكمية المطلوبة (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">الكمية المتوقعة</a>. <br> يساعد هذا على تجنب الإفراط في الطلب.",
"If enabled, ledger entries will be posted for change amount in POS transactions",في حالة التمكين، سيتم ترحيل إدخالات دفتر الأستاذ لمبلغ التغيير في حركات نقطة البيع,
"If enabled, system will allow user to deliver the entire quantity of the finished goods produced against the Subcontracting Inward Order. If disabled, system will allow delivery of only the ordered quantity.",في حالة تمكينه، سيسمح النظام للمستخدم بتسليم الكمية الكاملة للبضائع النهائية المنتجة مقابل أمر داخلي للتعاقد الفرعي. في حالة التعطيل، سيسمح النظام بتسليم الكمية المطلوبة فقط.,
"If enabled, system will set incoming rate as zero for stand-alone credit notes with expired batch item.",في حالة التمكين، سيقوم النظام بتعيين معدل الوارد على صفر للإشعارات الدائنة المستقلة التي تحتوي على عنصر دفعي منتهية الصلاحية.,
"If enabled, the Scrap Item generated against a Finished Good will also be added in the Stock Entry when delivering that Finished Good.",إذا تم تمكينه، فستتم أيضًا إضافة العنصر الخردة الذي تم إنشاؤه مقابل السلعة النهائية إلى إدخال المخزون عند تسليم تلك السلعة النهائية.,
